Seed,Scenario,Augmentation,Model,Class,Precision,Recall,F1-Score,Support,TotalSamples
1674292617,Test2,SMOTENC,RF-15ep-s1674292617,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
1674292617,Test2,SMOTENC,RF-15ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,SMOTENC,XGB-15ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,SMOTENC,XGB-15ep-s1674292617,DoS Slowhttptest,0.9963636363636363,0.9963636363636363,0.9963636363636363,1650.0,5499
1674292617,Test2,SMOTENC,XGB-15ep-s1674292617,DoS slowloris,0.9971081550028918,0.9913743530764807,0.994232987312572,1739.0,5796
1674292617,Test2,SMOTENC,MLP-20ep-s1674292617,BENIGN,0.9759582825409725,0.9607333333333333,0.968285963851374,15000.0,50000
1674292617,Test2,SMOTENC,MLP-20ep-s1674292617,DoS Slowhttptest,0.8329383886255924,0.8521212121212122,0.8424206111443978,1650.0,5499
1674292617,Test2,SMOTENC,MLP-20ep-s1674292617,DoS slowloris,0.7338501291989664,0.816561242093157,0.7729994556341862,1739.0,5796
1674292617,Test2,SMOTENC,LogReg-20ep-s1674292617,BENIGN,0.9992471425638217,0.9733333333333334,0.9861200229644389,15000.0,50000
1674292617,Test2,SMOTENC,LogReg-20ep-s1674292617,DoS Slowhttptest,0.8618843683083511,0.9757575757575757,0.9152927799886299,1650.0,5499
1674292617,Test2,SMOTENC,LogReg-20ep-s1674292617,DoS slowloris,0.8602094240837697,0.9447958596894767,0.9005206906001644,1739.0,5796
1674292617,Test2,SMOTENC,RF-20ep-s1674292617,BENIGN,0.9992670575692963,0.9998,0.9995334577446015,15000.0,50000
1674292617,Test2,SMOTENC,RF-20ep-s1674292617,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
1674292617,Test2,SMOTENC,RF-20ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,SMOTENC,XGB-20ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,SMOTENC,XGB-20ep-s1674292617,DoS Slowhttptest,0.9963636363636363,0.9963636363636363,0.9963636363636363,1650.0,5499
1674292617,Test2,SMOTENC,XGB-20ep-s1674292617,DoS slowloris,0.9971081550028918,0.9913743530764807,0.994232987312572,1739.0,5796
1674292617,Test2,SMOTENC,MLP-25ep-s1674292617,BENIGN,0.9826557894015219,0.9556,0.9689390610741204,15000.0,50000
1674292617,Test2,SMOTENC,MLP-25ep-s1674292617,DoS Slowhttptest,0.9092904169714704,0.7533333333333333,0.8239973483592973,1650.0,5499
1674292617,Test2,SMOTENC,MLP-25ep-s1674292617,DoS slowloris,0.6209445585215606,0.8694652098907418,0.7244849065644465,1739.0,5796
1674292617,Test2,SMOTENC,LogReg-25ep-s1674292617,BENIGN,0.9993842785797359,0.9738666666666667,0.9864604787790796,15000.0,50000
1674292617,Test2,SMOTENC,LogReg-25ep-s1674292617,DoS Slowhttptest,0.8776280323450135,0.9866666666666667,0.9289586305278174,1650.0,5499
1674292617,Test2,SMOTENC,LogReg-25ep-s1674292617,DoS slowloris,0.865414710485133,0.9539965497412306,0.9075492341356673,1739.0,5796
1674292617,Test2,SMOTENC,RF-25ep-s1674292617,BENIGN,0.9992670575692963,0.9998,0.9995334577446015,15000.0,50000
1674292617,Test2,SMOTENC,RF-25ep-s1674292617,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
1674292617,Test2,SMOTENC,RF-25ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,SMOTENC,XGB-25ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,SMOTENC,XGB-25ep-s1674292617,DoS Slowhttptest,0.9963636363636363,0.9963636363636363,0.9963636363636363,1650.0,5499
1674292617,Test2,SMOTENC,XGB-25ep-s1674292617,DoS slowloris,0.9971081550028918,0.9913743530764807,0.994232987312572,1739.0,5796
1674292617,Test2,SMOTENC,MLP-30ep-s1674292617,BENIGN,0.9722790574879546,0.9820666666666666,0.9771483532884482,15000.0,50000
1674292617,Test2,SMOTENC,MLP-30ep-s1674292617,DoS Slowhttptest,0.929945054945055,0.8206060606060606,0.8718609143593046,1650.0,5499
1674292617,Test2,SMOTENC,MLP-30ep-s1674292617,DoS slowloris,0.8131313131313131,0.8332374928119609,0.8230616302186878,1739.0,5796
1674292617,Test2,SMOTENC,LogReg-30ep-s1674292617,BENIGN,0.9991809432803221,0.9759333333333333,0.9874203230919699,15000.0,50000
1674292617,Test2,SMOTENC,LogReg-30ep-s1674292617,DoS Slowhttptest,0.8916391639163916,0.9824242424242424,0.9348327566320646,1650.0,5499
1674292617,Test2,SMOTENC,LogReg-30ep-s1674292617,DoS slowloris,0.8786458333333333,0.9700977573317999,0.9221098660836294,1739.0,5796
1674292617,Test2,SMOTENC,RF-30ep-s1674292617,BENIGN,0.9992670575692963,0.9998,0.9995334577446015,15000.0,50000
1674292617,Test2,SMOTENC,RF-30ep-s1674292617,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
1674292617,Test2,SMOTENC,RF-30ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,SMOTENC,XGB-30ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,SMOTENC,XGB-30ep-s1674292617,DoS Slowhttptest,0.9963636363636363,0.9963636363636363,0.9963636363636363,1650.0,5499
1674292617,Test2,SMOTENC,XGB-30ep-s1674292617,DoS slowloris,0.9971081550028918,0.9913743530764807,0.994232987312572,1739.0,5796
1674292617,Test2,SMOTENC,MLP-50ep-s1674292617,BENIGN,0.9684224233348525,0.9916,0.9798741724035706,15000.0,50000
1674292617,Test2,SMOTENC,MLP-50ep-s1674292617,DoS Slowhttptest,0.9152652005174644,0.8575757575757575,0.8854818523153942,1650.0,5499
1674292617,Test2,SMOTENC,MLP-50ep-s1674292617,DoS slowloris,0.887466307277628,0.7573317998849913,0.8172510083772883,1739.0,5796
1674292617,Test2,SMOTENC,LogReg-50ep-s1674292617,BENIGN,0.9993206060194306,0.9806,0.9898717991857061,15000.0,50000
1674292617,Test2,SMOTENC,LogReg-50ep-s1674292617,DoS Slowhttptest,0.892408519934462,0.9903030303030304,0.9388106865843149,1650.0,5499
1674292617,Test2,SMOTENC,LogReg-50ep-s1674292617,DoS slowloris,0.9184339314845025,0.9712478435882691,0.9441028507546115,1739.0,5796
1674292617,Test2,SMOTENC,RF-50ep-s1674292617,BENIGN,0.9992670575692963,0.9998,0.9995334577446015,15000.0,50000
1674292617,Test2,SMOTENC,RF-50ep-s1674292617,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
1674292617,Test2,SMOTENC,RF-50ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,SMOTENC,XGB-50ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,SMOTENC,XGB-50ep-s1674292617,DoS Slowhttptest,0.9963636363636363,0.9963636363636363,0.9963636363636363,1650.0,5499
1674292617,Test2,SMOTENC,XGB-50ep-s1674292617,DoS slowloris,0.9971081550028918,0.9913743530764807,0.994232987312572,1739.0,5796
1674292617,Test2,SMOTENC,MLP-100ep-s1674292617,BENIGN,0.9696378648982511,0.9942666666666666,0.9817978341726737,15000.0,50000
1674292617,Test2,SMOTENC,MLP-100ep-s1674292617,DoS Slowhttptest,0.846517119244392,0.8690909090909091,0.8576555023923444,1650.0,5499
1674292617,Test2,SMOTENC,MLP-100ep-s1674292617,DoS slowloris,0.9048706240487062,0.6837262794709603,0.7789059941041598,1739.0,5796
1674292617,Test2,SMOTENC,LogReg-100ep-s1674292617,BENIGN,0.9991179264486362,0.9816666666666667,0.9903154213464255,15000.0,50000
1674292617,Test2,SMOTENC,LogReg-100ep-s1674292617,DoS Slowhttptest,0.9037610619469026,0.9903030303030304,0.945054945054945,1650.0,5499
1674292617,Test2,SMOTENC,LogReg-100ep-s1674292617,DoS slowloris,0.9153553988062941,0.9700977573317999,0.9419318816303741,1739.0,5796
1674292617,Test2,SMOTENC,RF-100ep-s1674292617,BENIGN,0.9992670575692963,0.9998,0.9995334577446015,15000.0,50000
1674292617,Test2,SMOTENC,RF-100ep-s1674292617,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
1674292617,Test2,SMOTENC,RF-100ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,SMOTENC,XGB-100ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,SMOTENC,XGB-100ep-s1674292617,DoS Slowhttptest,0.9963636363636363,0.9963636363636363,0.9963636363636363,1650.0,5499
1674292617,Test2,SMOTENC,XGB-100ep-s1674292617,DoS slowloris,0.9971081550028918,0.9913743530764807,0.994232987312572,1739.0,5796
1674292617,Test2,CVAE,MLP-1ep-s1674292617,BENIGN,0.9261524298020648,0.9389333333333333,0.93249908961499,15000.0,50000
1674292617,Test2,CVAE,MLP-1ep-s1674292617,DoS Slowhttptest,0.8268608414239482,0.6193939393939394,0.7082467082467082,1650.0,5499
1674292617,Test2,CVAE,MLP-1ep-s1674292617,DoS slowloris,0.4660842754367934,0.5215641173087981,0.49226594301221166,1739.0,5796
1674292617,Test2,CVAE,LogReg-1ep-s1674292617,BENIGN,0.9308310229615412,0.8729333333333333,0.9009529707228128,15000.0,50000
1674292617,Test2,CVAE,LogReg-1ep-s1674292617,DoS Slowhttptest,0.5445696721311475,0.6442424242424243,0.5902276513048307,1650.0,5499
1674292617,Test2,CVAE,LogReg-1ep-s1674292617,DoS slowloris,0.4,0.5451408855664175,0.46142613774641034,1739.0,5796
1674292617,Test2,CVAE,RF-1ep-s1674292617,BENIGN,0.999267106402825,0.9998666666666667,0.9995667966276783,15000.0,50000
1674292617,Test2,CVAE,RF-1ep-s1674292617,DoS Slowhttptest,0.9963614311704063,0.9957575757575757,0.9960594119430131,1650.0,5499
1674292617,Test2,CVAE,RF-1ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,CVAE,XGB-1ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,CVAE,XGB-1ep-s1674292617,DoS Slowhttptest,0.9969678593086719,0.9963636363636363,0.9966656562594726,1650.0,5499
1674292617,Test2,CVAE,XGB-1ep-s1674292617,DoS slowloris,0.9971098265895953,0.9919493962047153,0.994522917267224,1739.0,5796
1674292617,Test2,CVAE,MLP-2ep-s1674292617,BENIGN,0.9594102054340623,0.7721333333333333,0.855644208037825,15000.0,50000
1674292617,Test2,CVAE,MLP-2ep-s1674292617,DoS Slowhttptest,0.31719246759598924,0.786060606060606,0.45199512110123713,1650.0,5499
1674292617,Test2,CVAE,MLP-2ep-s1674292617,DoS slowloris,0.624326750448833,0.7998849913743531,0.7012856062515755,1739.0,5796
1674292617,Test2,CVAE,LogReg-2ep-s1674292617,BENIGN,0.9817124493075217,0.8553333333333333,0.914175781110834,15000.0,50000
1674292617,Test2,CVAE,LogReg-2ep-s1674292617,DoS Slowhttptest,0.5551615445232466,0.8539393939393939,0.6728748806112703,1650.0,5499
1674292617,Test2,CVAE,LogReg-2ep-s1674292617,DoS slowloris,0.5503235082674335,0.8803910293271996,0.6772837867728378,1739.0,5796
1674292617,Test2,CVAE,RF-2ep-s1674292617,BENIGN,0.999267106402825,0.9998666666666667,0.9995667966276783,15000.0,50000
1674292617,Test2,CVAE,RF-2ep-s1674292617,DoS Slowhttptest,0.9963614311704063,0.9957575757575757,0.9960594119430131,1650.0,5499
1674292617,Test2,CVAE,RF-2ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,CVAE,XGB-2ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,CVAE,XGB-2ep-s1674292617,DoS Slowhttptest,0.9969678593086719,0.9963636363636363,0.9966656562594726,1650.0,5499
1674292617,Test2,CVAE,XGB-2ep-s1674292617,DoS slowloris,0.9971098265895953,0.9919493962047153,0.994522917267224,1739.0,5796
1674292617,Test2,CVAE,MLP-3ep-s1674292617,BENIGN,0.9710863279636514,0.7836666666666666,0.8673676443460616,15000.0,50000
1674292617,Test2,CVAE,MLP-3ep-s1674292617,DoS Slowhttptest,0.3420814479638009,0.9163636363636364,0.4981878088962109,1650.0,5499
1674292617,Test2,CVAE,MLP-3ep-s1674292617,DoS slowloris,0.7113733905579399,0.7625071880391029,0.736053288925895,1739.0,5796
1674292617,Test2,CVAE,LogReg-3ep-s1674292617,BENIGN,0.9881216951490536,0.8596,0.9193910656351385,15000.0,50000
1674292617,Test2,CVAE,LogReg-3ep-s1674292617,DoS Slowhttptest,0.6652089407191448,0.8296969696969697,0.738403451995685,1650.0,5499
1674292617,Test2,CVAE,LogReg-3ep-s1674292617,DoS slowloris,0.48476538695917126,0.9148936170212766,0.6337382991435969,1739.0,5796
1674292617,Test2,CVAE,RF-3ep-s1674292617,BENIGN,0.999267106402825,0.9998666666666667,0.9995667966276783,15000.0,50000
1674292617,Test2,CVAE,RF-3ep-s1674292617,DoS Slowhttptest,0.9963614311704063,0.9957575757575757,0.9960594119430131,1650.0,5499
1674292617,Test2,CVAE,RF-3ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,CVAE,XGB-3ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,CVAE,XGB-3ep-s1674292617,DoS Slowhttptest,0.9969678593086719,0.9963636363636363,0.9966656562594726,1650.0,5499
1674292617,Test2,CVAE,XGB-3ep-s1674292617,DoS slowloris,0.9971098265895953,0.9919493962047153,0.994522917267224,1739.0,5796
1674292617,Test2,CVAE,MLP-5ep-s1674292617,BENIGN,0.9656496261871085,0.9558,0.9606995677957584,15000.0,50000
1674292617,Test2,CVAE,MLP-5ep-s1674292617,DoS Slowhttptest,0.8112094395280236,0.8333333333333334,0.8221225710014948,1650.0,5499
1674292617,Test2,CVAE,MLP-5ep-s1674292617,DoS slowloris,0.7211694639956686,0.7659574468085106,0.7428890128276632,1739.0,5796
1674292617,Test2,CVAE,LogReg-5ep-s1674292617,BENIGN,0.991617047947352,0.8438,0.911756231090621,15000.0,50000
1674292617,Test2,CVAE,LogReg-5ep-s1674292617,DoS Slowhttptest,0.6359425660027791,0.8321212121212122,0.7209241270674718,1650.0,5499
1674292617,Test2,CVAE,LogReg-5ep-s1674292617,DoS slowloris,0.4685516445470283,0.933870040253019,0.6240153698366955,1739.0,5796
1674292617,Test2,CVAE,RF-5ep-s1674292617,BENIGN,0.999267106402825,0.9998666666666667,0.9995667966276783,15000.0,50000
1674292617,Test2,CVAE,RF-5ep-s1674292617,DoS Slowhttptest,0.9963614311704063,0.9957575757575757,0.9960594119430131,1650.0,5499
1674292617,Test2,CVAE,RF-5ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,CVAE,XGB-5ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,CVAE,XGB-5ep-s1674292617,DoS Slowhttptest,0.9969678593086719,0.9963636363636363,0.9966656562594726,1650.0,5499
1674292617,Test2,CVAE,XGB-5ep-s1674292617,DoS slowloris,0.9971098265895953,0.9919493962047153,0.994522917267224,1739.0,5796
1674292617,Test2,CVAE,MLP-10ep-s1674292617,BENIGN,0.9710497835497836,0.9570666666666666,0.9640075208165458,15000.0,50000
1674292617,Test2,CVAE,MLP-10ep-s1674292617,DoS Slowhttptest,0.8113207547169812,0.8078787878787879,0.8095961129668995,1650.0,5499
1674292617,Test2,CVAE,MLP-10ep-s1674292617,DoS slowloris,0.7217125382262997,0.8142610695802185,0.7651985949743313,1739.0,5796
1674292617,Test2,CVAE,LogReg-10ep-s1674292617,BENIGN,0.9987527512839325,0.9075333333333333,0.9509605309116311,15000.0,50000
1674292617,Test2,CVAE,LogReg-10ep-s1674292617,DoS Slowhttptest,0.7326254826254827,0.92,0.815690488984417,1650.0,5499
1674292617,Test2,CVAE,LogReg-10ep-s1674292617,DoS slowloris,0.5928544845552661,0.9160437032777459,0.7198373248983281,1739.0,5796
1674292617,Test2,CVAE,RF-10ep-s1674292617,BENIGN,0.999267106402825,0.9998666666666667,0.9995667966276783,15000.0,50000
1674292617,Test2,CVAE,RF-10ep-s1674292617,DoS Slowhttptest,0.9963614311704063,0.9957575757575757,0.9960594119430131,1650.0,5499
1674292617,Test2,CVAE,RF-10ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,CVAE,XGB-10ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,CVAE,XGB-10ep-s1674292617,DoS Slowhttptest,0.9969678593086719,0.9963636363636363,0.9966656562594726,1650.0,5499
1674292617,Test2,CVAE,XGB-10ep-s1674292617,DoS slowloris,0.9971098265895953,0.9919493962047153,0.994522917267224,1739.0,5796
1674292617,Test2,CVAE,MLP-15ep-s1674292617,BENIGN,0.9744042365401588,0.9568,0.9655218809916244,15000.0,50000
1674292617,Test2,CVAE,MLP-15ep-s1674292617,DoS Slowhttptest,0.8891050583657587,0.8309090909090909,0.8590225563909775,1650.0,5499
1674292617,Test2,CVAE,MLP-15ep-s1674292617,DoS slowloris,0.6751652502360718,0.8223116733755031,0.7415089447757325,1739.0,5796
1674292617,Test2,CVAE,LogReg-15ep-s1674292617,BENIGN,0.9924363333564639,0.9534666666666667,0.9725612865934514,15000.0,50000
1674292617,Test2,CVAE,LogReg-15ep-s1674292617,DoS Slowhttptest,0.8061844284925456,0.8848484848484849,0.8436867957237792,1650.0,5499
1674292617,Test2,CVAE,LogReg-15ep-s1674292617,DoS slowloris,0.7351176742039687,0.9160437032777459,0.815668202764977,1739.0,5796
1674292617,Test2,CVAE,RF-15ep-s1674292617,BENIGN,0.999267106402825,0.9998666666666667,0.9995667966276783,15000.0,50000
1674292617,Test2,CVAE,RF-15ep-s1674292617,DoS Slowhttptest,0.9963614311704063,0.9957575757575757,0.9960594119430131,1650.0,5499
1674292617,Test2,CVAE,RF-15ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,CVAE,XGB-15ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,CVAE,XGB-15ep-s1674292617,DoS Slowhttptest,0.9969678593086719,0.9963636363636363,0.9966656562594726,1650.0,5499
1674292617,Test2,CVAE,XGB-15ep-s1674292617,DoS slowloris,0.9971098265895953,0.9919493962047153,0.994522917267224,1739.0,5796
1674292617,Test2,CVAE,MLP-20ep-s1674292617,BENIGN,0.95807995859749,0.9873333333333333,0.9724867030008536,15000.0,50000
1674292617,Test2,CVAE,MLP-20ep-s1674292617,DoS Slowhttptest,0.8105035192203573,0.9072727272727272,0.8561624249356591,1650.0,5499
1674292617,Test2,CVAE,MLP-20ep-s1674292617,DoS slowloris,0.8773062730627307,0.5468660149511213,0.6737513283740701,1739.0,5796
1674292617,Test2,CVAE,LogReg-20ep-s1674292617,BENIGN,0.9921901997373695,0.9570666666666666,0.9743119888696596,15000.0,50000
1674292617,Test2,CVAE,LogReg-20ep-s1674292617,DoS Slowhttptest,0.8280363223609535,0.8842424242424243,0.8552168815943728,1650.0,5499
1674292617,Test2,CVAE,LogReg-20ep-s1674292617,DoS slowloris,0.7567191844300278,0.9390454284071306,0.8380805748011291,1739.0,5796
1674292617,Test2,CVAE,RF-20ep-s1674292617,BENIGN,0.999267106402825,0.9998666666666667,0.9995667966276783,15000.0,50000
1674292617,Test2,CVAE,RF-20ep-s1674292617,DoS Slowhttptest,0.9963614311704063,0.9957575757575757,0.9960594119430131,1650.0,5499
1674292617,Test2,CVAE,RF-20ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,CVAE,XGB-20ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,CVAE,XGB-20ep-s1674292617,DoS Slowhttptest,0.9969678593086719,0.9963636363636363,0.9966656562594726,1650.0,5499
1674292617,Test2,CVAE,XGB-20ep-s1674292617,DoS slowloris,0.9971098265895953,0.9919493962047153,0.994522917267224,1739.0,5796
1674292617,Test2,CVAE,MLP-25ep-s1674292617,BENIGN,0.9574868566236127,0.9834666666666667,0.9703028907817279,15000.0,50000
1674292617,Test2,CVAE,MLP-25ep-s1674292617,DoS Slowhttptest,0.8745318352059925,0.8490909090909091,0.8616236162361623,1650.0,5499
1674292617,Test2,CVAE,MLP-25ep-s1674292617,DoS slowloris,0.8463768115942029,0.6716503737780334,0.7489579993587688,1739.0,5796
1674292617,Test2,CVAE,LogReg-25ep-s1674292617,BENIGN,0.9953613957352534,0.9584666666666667,0.9765656840103247,15000.0,50000
1674292617,Test2,CVAE,LogReg-25ep-s1674292617,DoS Slowhttptest,0.8726224783861671,0.9175757575757576,0.8945347119645495,1650.0,5499
1674292617,Test2,CVAE,LogReg-25ep-s1674292617,DoS slowloris,0.7484162895927602,0.9511213341000575,0.837680425424158,1739.0,5796
1674292617,Test2,CVAE,RF-25ep-s1674292617,BENIGN,0.999267106402825,0.9998666666666667,0.9995667966276783,15000.0,50000
1674292617,Test2,CVAE,RF-25ep-s1674292617,DoS Slowhttptest,0.9963614311704063,0.9957575757575757,0.9960594119430131,1650.0,5499
1674292617,Test2,CVAE,RF-25ep-s1674292617,DoS slowloris,0.9965337954939342,0.9919493962047153,0.9942363112391931,1739.0,5796
1674292617,Test2,CVAE,XGB-25ep-s1674292617,BENIGN,0.9993337774816788,1.0,0.9996667777407531,15000.0,50000
1674292617,Test2,CVAE,XGB-25ep-s1674292617,DoS Slowhttptest,0.9969678593086719,0.9963636363636363,0.9966656562594726,1650.0,5499
1674292617,Test2,CVAE,XGB-25ep-s1674292617,DoS slowloris,0.9971098265895953,0.9919493962047153,0.994522917267224,1739.0,5796
1674292617,Test2,CVAE,MLP-30ep-s1674292617,BENIGN,0.949288766983479,0.9921333333333333,0.9702382892720931,15000.0,50000
1674292617,Test2,CVAE,MLP-30ep-s1674292617,DoS Slowhttptest,0.9308588064046579,0.7751515151515151,0.8458994708994709,1650.0,5499
1674292617,Test2,CVAE,MLP-30ep-s1674292617,DoS slowloris,0.8550074738415545,0.6578493387004025,0.7435814104647384,1739.0,5796
