Seed,Scenario,Augmentation,Model,ActualClass,Pred_BENIGN,Pred_DoS Slowhttptest,Pred_DoS slowloris
1730465472,Test2,GAN,MLP-1ep-s1730465472,DoS slowloris,795,72,872
1730465472,Test2,GAN,LogReg-1ep-s1730465472,BENIGN,13119,928,953
1730465472,Test2,GAN,LogReg-1ep-s1730465472,DoS Slowhttptest,197,1094,359
1730465472,Test2,GAN,LogReg-1ep-s1730465472,DoS slowloris,770,27,942
1730465472,Test2,GAN,RF-1ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-1ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-1ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-1ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-1ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-1ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-2ep-s1730465472,BENIGN,14581,160,259
1730465472,Test2,GAN,MLP-2ep-s1730465472,DoS Slowhttptest,254,1356,40
1730465472,Test2,GAN,MLP-2ep-s1730465472,DoS slowloris,1112,135,492
1730465472,Test2,GAN,LogReg-2ep-s1730465472,BENIGN,12718,1152,1130
1730465472,Test2,GAN,LogReg-2ep-s1730465472,DoS Slowhttptest,160,1344,146
1730465472,Test2,GAN,LogReg-2ep-s1730465472,DoS slowloris,96,77,1566
1730465472,Test2,GAN,RF-2ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-2ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-2ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-2ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-2ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-2ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-3ep-s1730465472,BENIGN,13171,1402,427
1730465472,Test2,GAN,MLP-3ep-s1730465472,DoS Slowhttptest,181,1346,123
1730465472,Test2,GAN,MLP-3ep-s1730465472,DoS slowloris,242,97,1400
1730465472,Test2,GAN,LogReg-3ep-s1730465472,BENIGN,12669,846,1485
1730465472,Test2,GAN,LogReg-3ep-s1730465472,DoS Slowhttptest,141,1341,168
1730465472,Test2,GAN,LogReg-3ep-s1730465472,DoS slowloris,24,102,1613
1730465472,Test2,GAN,RF-3ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-3ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-3ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-3ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-3ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-3ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-5ep-s1730465472,BENIGN,14053,601,346
1730465472,Test2,GAN,MLP-5ep-s1730465472,DoS Slowhttptest,173,1431,46
1730465472,Test2,GAN,MLP-5ep-s1730465472,DoS slowloris,230,144,1365
1730465472,Test2,GAN,LogReg-5ep-s1730465472,BENIGN,12510,559,1931
1730465472,Test2,GAN,LogReg-5ep-s1730465472,DoS Slowhttptest,4,1436,210
1730465472,Test2,GAN,LogReg-5ep-s1730465472,DoS slowloris,2,88,1649
1730465472,Test2,GAN,RF-5ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-5ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-5ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-5ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-5ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-5ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-10ep-s1730465472,BENIGN,14850,99,51
1730465472,Test2,GAN,MLP-10ep-s1730465472,DoS Slowhttptest,169,1453,28
1730465472,Test2,GAN,MLP-10ep-s1730465472,DoS slowloris,565,132,1042
1730465472,Test2,GAN,LogReg-10ep-s1730465472,BENIGN,14303,216,481
1730465472,Test2,GAN,LogReg-10ep-s1730465472,DoS Slowhttptest,64,1458,128
1730465472,Test2,GAN,LogReg-10ep-s1730465472,DoS slowloris,13,93,1633
1730465472,Test2,GAN,RF-10ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-10ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-10ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-10ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-10ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-10ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-15ep-s1730465472,BENIGN,14798,102,100
1730465472,Test2,GAN,MLP-15ep-s1730465472,DoS Slowhttptest,214,1333,103
1730465472,Test2,GAN,MLP-15ep-s1730465472,DoS slowloris,544,67,1128
1730465472,Test2,GAN,LogReg-15ep-s1730465472,BENIGN,14594,190,216
1730465472,Test2,GAN,LogReg-15ep-s1730465472,DoS Slowhttptest,10,1615,25
1730465472,Test2,GAN,LogReg-15ep-s1730465472,DoS slowloris,27,58,1654
1730465472,Test2,GAN,RF-15ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-15ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-15ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-15ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-15ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-15ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-20ep-s1730465472,BENIGN,14640,62,298
1730465472,Test2,GAN,MLP-20ep-s1730465472,DoS Slowhttptest,131,1418,101
1730465472,Test2,GAN,MLP-20ep-s1730465472,DoS slowloris,258,51,1430
1730465472,Test2,GAN,LogReg-20ep-s1730465472,BENIGN,14625,162,213
1730465472,Test2,GAN,LogReg-20ep-s1730465472,DoS Slowhttptest,5,1607,38
1730465472,Test2,GAN,LogReg-20ep-s1730465472,DoS slowloris,3,38,1698
1730465472,Test2,GAN,RF-20ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-20ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-20ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-20ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-20ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-20ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-25ep-s1730465472,BENIGN,14573,118,309
1730465472,Test2,GAN,MLP-25ep-s1730465472,DoS Slowhttptest,115,1453,82
1730465472,Test2,GAN,MLP-25ep-s1730465472,DoS slowloris,233,225,1281
1730465472,Test2,GAN,LogReg-25ep-s1730465472,BENIGN,14611,163,226
1730465472,Test2,GAN,LogReg-25ep-s1730465472,DoS Slowhttptest,4,1545,101
1730465472,Test2,GAN,LogReg-25ep-s1730465472,DoS slowloris,4,31,1704
1730465472,Test2,GAN,RF-25ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-25ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-25ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-25ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-25ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-25ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-30ep-s1730465472,BENIGN,14563,167,270
1730465472,Test2,GAN,MLP-30ep-s1730465472,DoS Slowhttptest,206,1343,101
1730465472,Test2,GAN,MLP-30ep-s1730465472,DoS slowloris,201,75,1463
1730465472,Test2,GAN,LogReg-30ep-s1730465472,BENIGN,14585,207,208
1730465472,Test2,GAN,LogReg-30ep-s1730465472,DoS Slowhttptest,6,1620,24
1730465472,Test2,GAN,LogReg-30ep-s1730465472,DoS slowloris,4,40,1695
1730465472,Test2,GAN,RF-30ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-30ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-30ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-30ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-30ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-30ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-50ep-s1730465472,BENIGN,14621,80,299
1730465472,Test2,GAN,MLP-50ep-s1730465472,DoS Slowhttptest,117,1507,26
1730465472,Test2,GAN,MLP-50ep-s1730465472,DoS slowloris,61,140,1538
1730465472,Test2,GAN,LogReg-50ep-s1730465472,BENIGN,14668,163,169
1730465472,Test2,GAN,LogReg-50ep-s1730465472,DoS Slowhttptest,4,1636,10
1730465472,Test2,GAN,LogReg-50ep-s1730465472,DoS slowloris,3,36,1700
1730465472,Test2,GAN,RF-50ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-50ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-50ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-50ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-50ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-50ep-s1730465472,DoS slowloris,2,2,1735
1730465472,Test2,GAN,MLP-100ep-s1730465472,BENIGN,14632,31,337
1730465472,Test2,GAN,MLP-100ep-s1730465472,DoS Slowhttptest,119,1384,147
1730465472,Test2,GAN,MLP-100ep-s1730465472,DoS slowloris,21,43,1675
1730465472,Test2,GAN,LogReg-100ep-s1730465472,BENIGN,14730,129,141
1730465472,Test2,GAN,LogReg-100ep-s1730465472,DoS Slowhttptest,8,1633,9
1730465472,Test2,GAN,LogReg-100ep-s1730465472,DoS slowloris,2,36,1701
1730465472,Test2,GAN,RF-100ep-s1730465472,BENIGN,14999,1,0
1730465472,Test2,GAN,RF-100ep-s1730465472,DoS Slowhttptest,7,1640,3
1730465472,Test2,GAN,RF-100ep-s1730465472,DoS slowloris,2,6,1731
1730465472,Test2,GAN,XGB-100ep-s1730465472,BENIGN,15000,0,0
1730465472,Test2,GAN,XGB-100ep-s1730465472,DoS Slowhttptest,2,1644,4
1730465472,Test2,GAN,XGB-100ep-s1730465472,DoS slowloris,2,2,1735
2092905740,Test2,None,MLP-1ep-s2092905740,BENIGN,12603,1825,572
2092905740,Test2,None,MLP-1ep-s2092905740,DoS Slowhttptest,243,1279,128
2092905740,Test2,None,MLP-1ep-s2092905740,DoS slowloris,769,96,874
2092905740,Test2,None,LogReg-1ep-s2092905740,BENIGN,12861,1084,1055
2092905740,Test2,None,LogReg-1ep-s2092905740,DoS Slowhttptest,224,1054,372
2092905740,Test2,None,LogReg-1ep-s2092905740,DoS slowloris,762,26,951
2092905740,Test2,None,RF-1ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-1ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-1ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-1ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-1ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-1ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-2ep-s2092905740,BENIGN,14222,117,661
2092905740,Test2,None,MLP-2ep-s2092905740,DoS Slowhttptest,317,1205,128
2092905740,Test2,None,MLP-2ep-s2092905740,DoS slowloris,785,66,888
2092905740,Test2,None,LogReg-2ep-s2092905740,BENIGN,12619,1340,1041
2092905740,Test2,None,LogReg-2ep-s2092905740,DoS Slowhttptest,136,1366,148
2092905740,Test2,None,LogReg-2ep-s2092905740,DoS slowloris,108,77,1554
2092905740,Test2,None,RF-2ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-2ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-2ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-2ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-2ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-2ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-3ep-s2092905740,BENIGN,14500,132,368
2092905740,Test2,None,MLP-3ep-s2092905740,DoS Slowhttptest,271,1280,99
2092905740,Test2,None,MLP-3ep-s2092905740,DoS slowloris,1382,88,269
2092905740,Test2,None,LogReg-3ep-s2092905740,BENIGN,12402,1034,1564
2092905740,Test2,None,LogReg-3ep-s2092905740,DoS Slowhttptest,128,1362,160
2092905740,Test2,None,LogReg-3ep-s2092905740,DoS slowloris,36,97,1606
2092905740,Test2,None,RF-3ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-3ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-3ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-3ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-3ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-3ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-5ep-s2092905740,BENIGN,12483,2244,273
2092905740,Test2,None,MLP-5ep-s2092905740,DoS Slowhttptest,170,1355,125
2092905740,Test2,None,MLP-5ep-s2092905740,DoS slowloris,504,90,1145
2092905740,Test2,None,LogReg-5ep-s2092905740,BENIGN,11995,596,2409
2092905740,Test2,None,LogReg-5ep-s2092905740,DoS Slowhttptest,5,1428,217
2092905740,Test2,None,LogReg-5ep-s2092905740,DoS slowloris,27,63,1649
2092905740,Test2,None,RF-5ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-5ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-5ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-5ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-5ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-5ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-10ep-s2092905740,BENIGN,14560,76,364
2092905740,Test2,None,MLP-10ep-s2092905740,DoS Slowhttptest,271,1359,20
2092905740,Test2,None,MLP-10ep-s2092905740,DoS slowloris,291,609,839
2092905740,Test2,None,LogReg-10ep-s2092905740,BENIGN,13925,186,889
2092905740,Test2,None,LogReg-10ep-s2092905740,DoS Slowhttptest,64,1460,126
2092905740,Test2,None,LogReg-10ep-s2092905740,DoS slowloris,37,86,1616
2092905740,Test2,None,RF-10ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-10ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-10ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-10ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-10ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-10ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-15ep-s2092905740,BENIGN,13032,852,1116
2092905740,Test2,None,MLP-15ep-s2092905740,DoS Slowhttptest,15,1611,24
2092905740,Test2,None,MLP-15ep-s2092905740,DoS slowloris,205,195,1339
2092905740,Test2,None,LogReg-15ep-s2092905740,BENIGN,13915,297,788
2092905740,Test2,None,LogReg-15ep-s2092905740,DoS Slowhttptest,28,1595,27
2092905740,Test2,None,LogReg-15ep-s2092905740,DoS slowloris,34,47,1658
2092905740,Test2,None,RF-15ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-15ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-15ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-15ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-15ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-15ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-20ep-s2092905740,BENIGN,13876,588,536
2092905740,Test2,None,MLP-20ep-s2092905740,DoS Slowhttptest,11,1393,246
2092905740,Test2,None,MLP-20ep-s2092905740,DoS slowloris,165,275,1299
2092905740,Test2,None,LogReg-20ep-s2092905740,BENIGN,14223,162,615
2092905740,Test2,None,LogReg-20ep-s2092905740,DoS Slowhttptest,20,1605,25
2092905740,Test2,None,LogReg-20ep-s2092905740,DoS slowloris,31,33,1675
2092905740,Test2,None,RF-20ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-20ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-20ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-20ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-20ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-20ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-25ep-s2092905740,BENIGN,14873,64,63
2092905740,Test2,None,MLP-25ep-s2092905740,DoS Slowhttptest,123,1491,36
2092905740,Test2,None,MLP-25ep-s2092905740,DoS slowloris,523,135,1081
2092905740,Test2,None,LogReg-25ep-s2092905740,BENIGN,14334,153,513
2092905740,Test2,None,LogReg-25ep-s2092905740,DoS Slowhttptest,30,1604,16
2092905740,Test2,None,LogReg-25ep-s2092905740,DoS slowloris,35,22,1682
2092905740,Test2,None,RF-25ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-25ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-25ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-25ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-25ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-25ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-30ep-s2092905740,BENIGN,14580,121,299
2092905740,Test2,None,MLP-30ep-s2092905740,DoS Slowhttptest,74,1554,22
2092905740,Test2,None,MLP-30ep-s2092905740,DoS slowloris,188,119,1432
2092905740,Test2,None,LogReg-30ep-s2092905740,BENIGN,14374,102,524
2092905740,Test2,None,LogReg-30ep-s2092905740,DoS Slowhttptest,10,1573,67
2092905740,Test2,None,LogReg-30ep-s2092905740,DoS slowloris,7,27,1705
2092905740,Test2,None,RF-30ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-30ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-30ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-30ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-30ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-30ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-50ep-s2092905740,BENIGN,14588,53,359
2092905740,Test2,None,MLP-50ep-s2092905740,DoS Slowhttptest,133,1391,126
2092905740,Test2,None,MLP-50ep-s2092905740,DoS slowloris,189,45,1505
2092905740,Test2,None,LogReg-50ep-s2092905740,BENIGN,14555,132,313
2092905740,Test2,None,LogReg-50ep-s2092905740,DoS Slowhttptest,8,1620,22
2092905740,Test2,None,LogReg-50ep-s2092905740,DoS slowloris,4,30,1705
2092905740,Test2,None,RF-50ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-50ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-50ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-50ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-50ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-50ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,None,MLP-100ep-s2092905740,BENIGN,14588,53,359
2092905740,Test2,None,MLP-100ep-s2092905740,DoS Slowhttptest,133,1391,126
2092905740,Test2,None,MLP-100ep-s2092905740,DoS slowloris,189,45,1505
2092905740,Test2,None,LogReg-100ep-s2092905740,BENIGN,14654,105,241
2092905740,Test2,None,LogReg-100ep-s2092905740,DoS Slowhttptest,9,1629,12
2092905740,Test2,None,LogReg-100ep-s2092905740,DoS slowloris,5,25,1709
2092905740,Test2,None,RF-100ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,None,RF-100ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,None,RF-100ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,None,XGB-100ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,None,XGB-100ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,None,XGB-100ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,SMOTENC,MLP-1ep-s2092905740,BENIGN,12603,1825,572
2092905740,Test2,SMOTENC,MLP-1ep-s2092905740,DoS Slowhttptest,243,1279,128
2092905740,Test2,SMOTENC,MLP-1ep-s2092905740,DoS slowloris,769,96,874
2092905740,Test2,SMOTENC,LogReg-1ep-s2092905740,BENIGN,12861,1084,1055
2092905740,Test2,SMOTENC,LogReg-1ep-s2092905740,DoS Slowhttptest,224,1054,372
2092905740,Test2,SMOTENC,LogReg-1ep-s2092905740,DoS slowloris,762,26,951
2092905740,Test2,SMOTENC,RF-1ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,SMOTENC,RF-1ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,SMOTENC,RF-1ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,SMOTENC,XGB-1ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,SMOTENC,XGB-1ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,SMOTENC,XGB-1ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,SMOTENC,MLP-2ep-s2092905740,BENIGN,14222,117,661
2092905740,Test2,SMOTENC,MLP-2ep-s2092905740,DoS Slowhttptest,317,1205,128
2092905740,Test2,SMOTENC,MLP-2ep-s2092905740,DoS slowloris,785,66,888
2092905740,Test2,SMOTENC,LogReg-2ep-s2092905740,BENIGN,12619,1340,1041
2092905740,Test2,SMOTENC,LogReg-2ep-s2092905740,DoS Slowhttptest,136,1366,148
2092905740,Test2,SMOTENC,LogReg-2ep-s2092905740,DoS slowloris,108,77,1554
2092905740,Test2,SMOTENC,RF-2ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,SMOTENC,RF-2ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,SMOTENC,RF-2ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,SMOTENC,XGB-2ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,SMOTENC,XGB-2ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,SMOTENC,XGB-2ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,SMOTENC,MLP-3ep-s2092905740,BENIGN,14500,132,368
2092905740,Test2,SMOTENC,MLP-3ep-s2092905740,DoS Slowhttptest,271,1280,99
2092905740,Test2,SMOTENC,MLP-3ep-s2092905740,DoS slowloris,1382,88,269
2092905740,Test2,SMOTENC,LogReg-3ep-s2092905740,BENIGN,12402,1034,1564
2092905740,Test2,SMOTENC,LogReg-3ep-s2092905740,DoS Slowhttptest,128,1362,160
2092905740,Test2,SMOTENC,LogReg-3ep-s2092905740,DoS slowloris,36,97,1606
2092905740,Test2,SMOTENC,RF-3ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,SMOTENC,RF-3ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,SMOTENC,RF-3ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,SMOTENC,XGB-3ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,SMOTENC,XGB-3ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,SMOTENC,XGB-3ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,SMOTENC,MLP-5ep-s2092905740,BENIGN,12483,2244,273
2092905740,Test2,SMOTENC,MLP-5ep-s2092905740,DoS Slowhttptest,170,1355,125
2092905740,Test2,SMOTENC,MLP-5ep-s2092905740,DoS slowloris,504,90,1145
2092905740,Test2,SMOTENC,LogReg-5ep-s2092905740,BENIGN,11995,596,2409
2092905740,Test2,SMOTENC,LogReg-5ep-s2092905740,DoS Slowhttptest,5,1428,217
2092905740,Test2,SMOTENC,LogReg-5ep-s2092905740,DoS slowloris,27,63,1649
2092905740,Test2,SMOTENC,RF-5ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,SMOTENC,RF-5ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,SMOTENC,RF-5ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,SMOTENC,XGB-5ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,SMOTENC,XGB-5ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,SMOTENC,XGB-5ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,SMOTENC,MLP-10ep-s2092905740,BENIGN,14560,76,364
2092905740,Test2,SMOTENC,MLP-10ep-s2092905740,DoS Slowhttptest,271,1359,20
2092905740,Test2,SMOTENC,MLP-10ep-s2092905740,DoS slowloris,291,609,839
2092905740,Test2,SMOTENC,LogReg-10ep-s2092905740,BENIGN,13925,186,889
2092905740,Test2,SMOTENC,LogReg-10ep-s2092905740,DoS Slowhttptest,64,1460,126
2092905740,Test2,SMOTENC,LogReg-10ep-s2092905740,DoS slowloris,37,86,1616
2092905740,Test2,SMOTENC,RF-10ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,SMOTENC,RF-10ep-s2092905740,DoS Slowhttptest,1,1644,5
2092905740,Test2,SMOTENC,RF-10ep-s2092905740,DoS slowloris,1,4,1734
2092905740,Test2,SMOTENC,XGB-10ep-s2092905740,BENIGN,14997,1,2
2092905740,Test2,SMOTENC,XGB-10ep-s2092905740,DoS Slowhttptest,3,1641,6
2092905740,Test2,SMOTENC,XGB-10ep-s2092905740,DoS slowloris,1,3,1735
2092905740,Test2,SMOTENC,MLP-15ep-s2092905740,BENIGN,13032,852,1116
2092905740,Test2,SMOTENC,MLP-15ep-s2092905740,DoS Slowhttptest,15,1611,24
2092905740,Test2,SMOTENC,MLP-15ep-s2092905740,DoS slowloris,205,195,1339
2092905740,Test2,SMOTENC,LogReg-15ep-s2092905740,BENIGN,13915,297,788
2092905740,Test2,SMOTENC,LogReg-15ep-s2092905740,DoS Slowhttptest,28,1595,27
2092905740,Test2,SMOTENC,LogReg-15ep-s2092905740,DoS slowloris,34,47,1658
2092905740,Test2,SMOTENC,RF-15ep-s2092905740,BENIGN,14995,4,1
2092905740,Test2,SMOTENC,RF-15ep-s2092905740,DoS Slowhttptest,1,1644,5
